Mitchell Snyder,,17-10-2022,140536,C,0,002,Jeffreybury,Marshall Islands,,,147.594.5409x3828,,,,Dealer,,,0,Meyers-Lee
Heidi Watson,62,"Jun 05, 2022",7070,C,1,abc,Port Paul,Panama,,Other,+1-068-008-9441x065,,single,unemployed,Fish farm manager,Python,R,2,Holloway-Brown
Ryan Murphy,52,13-10-2024,"{""monthly"": 124654}",unknown,1,abc,Bradshawfort,Saint Vincent and the Grenadines,False,Other,1955543314,,,,Building services engineer,Python,,10,"Huang, Martinez and Banks"
Rebecca Gomez,37,2024/09/05,137896,B,1,abc,Port Joshuafurt,Romania,,,001-606-152-2700x0822,,single,unemployed,Animal technologist,,Tableau,4,
Anthony Cruz,,2024/09/10,41581,C,N,001,Rodneyburgh,French Southern Territories,True,Other,+1-594-297-8759x20977,sheltongrace@hotmail.com,,,Speech and language therapist,,Tableau,7,
David Perez,60,2025/04/01,83979,b,Yes,002,Chavezstad,Bahamas,False,F,+1-231-374-5904,,single,unemployed,"Engineer, automotive",SQL,,5,
David Oconnor,48,"Sep 08, 2022","{""monthly"": 149134}",unknown,No,abc,Robertmouth,Christmas Island,,,001-438-771-6713,,married,employed,Clinical embryologist,,Tableau,5,
Stephanie Shaw,,"Mar 01, 2025",116304,unknown,,001,East Nicholas,Heard Island and McDonald Islands,,,832.180.2602,,single,unemployed,Technical brewer,,Tableau,3,Miller Ltd
Elizabeth Crawford,,,109380,B,No,002,Lake Lee,Equatorial Guinea,,F,215-904-3751x9152,jjohnson@wilson.com,married,freelancer,Health and safety adviser,,PowerBI,5,"Pearson, Gregory and Martin"
Cynthia Eaton,59,invalid,"{""monthly"": 86550}",unknown,0,001,North Bryan,Bulgaria,,,+1-157-187-6928x627,james96@smith-morris.biz,married,,Plant breeder/geneticist,,PowerBI,7,
Katelyn Hunter,,04-11-2023,"{""monthly"": 111030}",A,no,003,Bateshaven,Vietnam,False,,(335)589-2682x399,,,,"Psychologist, forensic",Excel,,10,
Barbara Sims,,24-03-2025,"{""monthly"": 72803}",B,,abc,Jonesville,Thailand,,,001-989-616-5526x95772,,,,Public affairs consultant,Python,PowerBI,2,Jones-Rojas
John Webb,,20-04-2024,"{""monthly"": 93372}",b,No,,Martinezland,Kiribati,,,480.477.3984x443,lynchalyssa@yahoo.com,,freelancer,Clinical molecular geneticist,Excel,PowerBI,7,Zamora-Macdonald
Ann Hughes,41,,"{""monthly"": 71145}",unknown,N,,Hendrixview,French Guiana,,M,(479)184-3556x645,,,unemployed,"Development worker, international aid",Python,R,6,
Jessica Reed,,"Oct 04, 2024","{""monthly"": 34277}",c,yes,,Sanchezbury,Djibouti,,F,424.724.3332,millerstephen@yahoo.com,single,,Biomedical scientist,Excel,Tableau,2,
Deborah Neal,,"Jun 02, 2024","{""monthly"": 125070}",a,,,Michaelton,Timor-Leste,,M,+1-043-742-2870x2586,veronicasingh@yahoo.com,,freelancer,Air cabin crew,Excel,Tableau,9,
Courtney Morgan,58,invalid,"{""monthly"": 25647}",c,Y,abc,New Johnview,Iraq,,M,+1-948-252-6919x7902,gadams@anderson.biz,,employed,"Engineer, electronics",,PowerBI,3,
Sara Avila,,,"{""monthly"": 68898}",A,N,,North Charlesmouth,Wallis and Futuna,,F,2148772377,,,unemployed,Archivist,Python,,10,
Barbara Miller,,2024/07/06,"{""monthly"": 76481}",A,1,002,Feliciaton,Bouvet Island (Bouvetoya),True,,882-042-8284,,married,freelancer,"Scientist, marine",Python,,9,
David Wiley,38,2023/08/01,"{""monthly"": 90094}",a,Yes,,Lake Timothybury,Saint Lucia,,,245.484.5576x940,,,,Neurosurgeon,Python,,6,Pope Group
Allison Whitney,53,"Jan 08, 2024","{""monthly"": 95797}",,no,abc,North John,Albania,,F,186.609.9496x037,,married,,"Production designer, theatre/television/film",Python,,0,
Donna Davies,54,invalid,"{""monthly"": 95518}",B,No,,Anthonytown,Guinea-Bissau,,Other,001-161-315-2875,,,,Mental health nurse,,PowerBI,2,
Natasha Lowery,55,,"{""monthly"": 118123}",unknown,yes,003,Smithland,Austria,,F,853-332-9916,,married,,Commercial horticulturist,,PowerBI,1,"Hensley, Wright and Page"
Tanya Williams,31,23-06-2024,"{""monthly"": 51824}",C,1,,Port James,Fiji,,Other,(722)569-4146,ingramjustin@yahoo.com,,,"Therapist, sports",Python,R,5,
Danielle Ross,,"Feb 19, 2023","{""monthly"": 144593}",unknown,No,abc,Smithville,South Africa,,,954.037.1863,,,unemployed,Community arts worker,SQL,,4,
Kiara Hart,,invalid,"{""monthly"": 30774}",unknown,,,East Markbury,China,,,568.112.5000x850,,married,employed,Manufacturing systems engineer,,Tableau,2,
Timothy Mitchell,,08-03-2025,"{""monthly"": 112157}",A,N,,Christopherfort,Yemen,False,F,(487)764-3419x747,,,employed,Editorial assistant,Python,PowerBI,9,
Bonnie Davis,,,47304,,N,,Murrayfort,French Guiana,False,F,279.971.9955,,married,freelancer,Corporate treasurer,SQL,R,1,
Travis Allen,,invalid,"{""monthly"": 121301}",a,no,abc,Port Sara,Guinea-Bissau,True,,+1-795-311-7145x2104,,married,unemployed,Copy,,PowerBI,0,
Cynthia Carter,,invalid,128262,unknown,Yes,abc,Chrisbury,Western Sahara,,,001-644-345-6834x6535,rachelmejia@francis.com,single,,"Engineer, electrical",,PowerBI,4,Smith-Taylor
Steven Cohen,64,"Sep 07, 2022","{""monthly"": 139102}",,1,001,Lisaport,Samoa,True,F,+1-211-519-7270x91343,,single,unemployed,Dietitian,Python,,10,Madden-Alvarez
Dustin Nunez,27,invalid,"{""monthly"": 30460}",c,Yes,abc,Buchananville,Spain,,F,001-469-637-9201x59560,,,freelancer,Retail merchandiser,,R,7,
Anthony Mendoza,,"Nov 16, 2024","{""monthly"": 41705}",C,,003,Vasquezstad,Nicaragua,True,F,977-459-4788x67523,,,freelancer,Waste management officer,Python,Tableau,9,
Jose Adams,,invalid,"{""monthly"": 45485}",C,no,,Dalestad,Burkina Faso,,,(812)008-5820x7647,,married,employed,"Engineer, land",SQL,,4,
Elizabeth Green,55,"Jul 20, 2024","{""monthly"": 138324}",,1,abc,Janestad,Vanuatu,False,Other,(477)372-0054x985,,married,,Museum education officer,,R,8,Sloan and Sons
Amanda Johnson,,2022/10/04,131367,C,0,abc,East Marcus,Ecuador,True,M,(972)425-8134x024,,married,freelancer,Public relations account executive,SQL,Tableau,2,"Richard, Bowen and Baldwin"
Shannon Jones,,10-02-2023,"{""monthly"": 98454}",,0,,Bennetthaven,Equatorial Guinea,True,,581.105.6474x3839,jack40@gmail.com,married,freelancer,Mining engineer,Excel,,10,
Robert Duran,,12-11-2024,"{""monthly"": 145182}",,Yes,001,Fernandezland,Brazil,,,+1-453-386-2040x1343,,married,unemployed,"Engineer, manufacturing systems",Python,Tableau,10,
Tiffany Johnson,,invalid,"{""monthly"": 74668}",,Y,001,Williamsstad,Belgium,False,M,112-531-9440,randy48@hotmail.com,,employed,Clinical cytogeneticist,SQL,Tableau,3,
Mrs. Amanda Henderson,,invalid,"{""monthly"": 18391}",c,Yes,002,West David,Panama,,M,938.400.7346x70948,,single,,Sub,SQL,PowerBI,8,
Jesus Huffman,,invalid,"{""monthly"": 7517}",unknown,Yes,,Matthewfurt,Israel,,F,+1-995-663-6018x8840,,,employed,Medical physicist,Python,,9,Wright-Foster
Brandon Austin,,2022/12/05,"{""monthly"": 131688}",,Y,,North Benjamin,Cyprus,,Other,001-737-498-6905x2633,,married,freelancer,"Production designer, theatre/television/film",Python,,8,"Trujillo, Welch and Singleton"
Wayne King,,15-06-2024,52757,,yes,003,New Jimmy,Vanuatu,,,001-009-312-8043x536,fosteredwin@ward-lopez.org,married,employed,Oceanographer,,R,1,Anderson PLC
Ronald Adams,,,55749,B,No,002,Port Heatherchester,Algeria,,,001-990-534-5791x321,,,,Make,,PowerBI,10,Baldwin-Sullivan
Donald Jones,57,,"{""monthly"": 89873}",C,No,abc,Michellefort,Faroe Islands,False,F,+1-217-761-1039x322,,married,freelancer,Pensions consultant,,,10,
Andrea Webster,,"Aug 08, 2023","{""monthly"": 73905}",,Y,003,Crystalburgh,Nepal,False,Other,898.693.7165,,,freelancer,Local government officer,,R,6,
Carla Mills,,21-08-2024,110927,A,1,003,Stephaniehaven,Guam,False,,303.679.7516x788,,single,unemployed,Medical technical officer,SQL,R,4,"Hamilton, Young and Nguyen"
Dean Fisher,,invalid,90376,,,,Palmerton,Kiribati,False,F,932.356.3466,,,freelancer,Chartered certified accountant,Excel,PowerBI,3,
Nathan Baldwin,,invalid,128174,A,1,,Port Jonathanberg,Mozambique,,F,862.504.6647,,,employed,Theatre stage manager,Excel,PowerBI,10,"Sharp, Chung and Hess"
Elizabeth Trevino,,"Jan 23, 2023","{""monthly"": 79510}",B,0,002,Port Margaret,Bouvet Island (Bouvetoya),True,Other,768.798.4194x484,,,unemployed,Hydrographic surveyor,SQL,,4,
Jamie Turner,,24-05-2024,"{""monthly"": 90941}",,Y,,Port Erin,Jersey,,M,890.075.6550x2413,ronald48@hotmail.com,single,freelancer,"Producer, television/film/video",Python,,3,
John Harper,,2023/10/03,"{""monthly"": 92297}",a,Y,003,North Derrickside,Kenya,True,F,(401)144-7525x007,moorerichard@gmail.com,,,"Administrator, arts",,,0,
John Chapman,,"Jul 03, 2024","{""monthly"": 119611}",A,,003,North Lawrenceborough,Nepal,,Other,793.573.2502,,,employed,"Surveyor, quantity",Excel,,1,
Alexander Robles,,2024/06/07,27997,,,,Jessetown,Burkina Faso,False,M,(528)924-5491,,,freelancer,Chemical engineer,,,2,
Jacqueline Rivera,39,2023/11/24,"{""monthly"": 94079}",,,,Nortontown,Sierra Leone,,M,924.345.0789x281,,,employed,Textile designer,,,0,
Jill Mercer,,invalid,"{""monthly"": 63429}",c,,abc,West Lisamouth,Mayotte,False,,001-171-891-9615x65631,,married,unemployed,Analytical chemist,SQL,Tableau,4,
David Tucker,24,,"{""monthly"": 15342}",C,,003,Carrollview,American Samoa,True,Other,+1-396-611-6747x37746,,married,unemployed,"Journalist, broadcasting",SQL,R,2,Chapman-Robinson
Tracy Kim,35,2023/01/28,12155,C,0,001,Clarktown,Netherlands Antilles,,M,860-480-4868x621,,married,,"Programme researcher, broadcasting/film/video",Excel,,7,"Moses, Moore and Owen"
Frank Robles,30,invalid,"{""monthly"": 37676}",B,no,,Hartland,Western Sahara,True,F,160.874.7160x80309,eyork@yahoo.com,single,,Immigration officer,,R,5,"Ray, Watkins and Werner"
Anthony Huber,30,16-08-2024,99334,,Y,,South Gina,Mongolia,True,,(917)084-3287x6393,humphreyelizabeth@obrien.com,single,,Equality and diversity officer,,,1,Mcneil-Neal
Karen Garcia,,11-11-2024,"{""monthly"": 83825}",a,Yes,,Bellstad,Saint Kitts and Nevis,,,(305)248-9734,vincenthenderson@pennington-gibbs.com,,freelancer,"Engineer, agricultural",Excel,Tableau,3,
Jessica May,54,2023/04/18,"{""monthly"": 41757}",,yes,001,Floresville,Kenya,False,Other,001-152-833-4764,,,unemployed,Politician's assistant,,Tableau,2,
Melissa Bass,,2024/08/11,"{""monthly"": 33676}",C,yes,abc,Thomasborough,Luxembourg,False,Other,692-360-8688x2715,,,freelancer,"Programme researcher, broadcasting/film/video",,R,0,
Michael Smith,39,invalid,"{""monthly"": 42838}",unknown,yes,,Port Maria,Malaysia,,,4392433400,,married,unemployed,"Scientist, clinical (histocompatibility and immunogenetics)",Excel,PowerBI,5,
Yvette Morrow,,19-08-2022,"{""monthly"": 129699}",,1,,South Ashley,Uzbekistan,,F,001-330-103-2899x8525,,single,freelancer,Estate agent,,,4,
Mrs. Amanda Vaughn,,,"{""monthly"": 30270}",,0,,South Joanna,Burundi,False,F,769.339.3032,chapmancraig@yahoo.com,married,unemployed,Information systems manager,SQL,PowerBI,1,
Rachel Evans,,,"{""monthly"": 64303}",b,no,,Weavermouth,Cote d'Ivoire,,Other,(010)973-4868x23884,,,,Social worker,,,9,Werner and Sons
Nicole Miller,,invalid,"{""monthly"": 43068}",A,1,,New Robertmouth,Cameroon,True,F,096-854-5710,hornecourtney@hotmail.com,single,unemployed,Geophysical data processor,Excel,Tableau,2,"Reed, Mays and Buchanan"
Jermaine Davenport,38,,"{""monthly"": 95151}",a,,abc,East Tonymouth,Brunei Darussalam,,F,+1-735-117-1260,,,,Ranger/warden,,PowerBI,4,
Kayla Bell,,"Aug 19, 2023",53842,b,N,abc,New Michael,Costa Rica,,M,(410)122-6088,,,,Rural practice surveyor,Python,PowerBI,5,"Walker, Potter and Smith"
Elizabeth Martinez,59,,"{""monthly"": 64539}",,Yes,001,Lake Jessica,Cyprus,,F,001-022-664-1381x96725,,,,"Psychologist, occupational",,,1,
David White,,,"{""monthly"": 63158}",A,No,,Ayalamouth,Austria,,,001-862-257-5612x0825,,married,,Textile designer,,,0,
Bradley Eaton,,2022/07/22,"{""monthly"": 144164}",C,N,002,Brownfurt,Honduras,True,F,001-158-933-6699x57850,,married,unemployed,Historic buildings inspector/conservation officer,,,6,
Jerome Adams,35,invalid,"{""monthly"": 141773}",unknown,0,abc,East Rachel,Kazakhstan,,F,+1-599-912-4084x85726,,,employed,Acupuncturist,Excel,R,8,
Nicholas Huff,37,,"{""monthly"": 22515}",A,1,002,Kristinefort,Marshall Islands,False,,805.719.3319,michael11@smith-marks.biz,married,,Transport planner,SQL,,6,
Elizabeth Shepherd,30,"Jun 07, 2023","{""monthly"": 77408}",C,1,001,Karinaburgh,Sweden,False,F,050-688-6469x555,,married,freelancer,Chartered accountant,Python,PowerBI,10,
Brianna Alexander,,,"{""monthly"": 128498}",a,0,003,Murphyhaven,Afghanistan,True,,(270)213-1790,,,unemployed,Glass blower/designer,Excel,R,4,
Lynn Zhang,,21-08-2023,"{""monthly"": 116649}",C,0,003,Scottchester,Northern Mariana Islands,False,,001-330-337-2498x96486,jamieromero@gmail.com,single,,"Psychologist, clinical",,R,3,
Julie Ferguson,,invalid,"{""monthly"": 32574}",b,Y,003,Port Bethside,Saint Kitts and Nevis,,,001-510-321-3352x7957,,,freelancer,"Editor, magazine features",Excel,PowerBI,1,
Trevor Mays,49,,"{""monthly"": 118709}",b,Yes,,Boothshire,Somalia,,,6160634481,,,,Broadcast journalist,,,0,
Timothy Williams,,04-12-2023,"{""monthly"": 35794}",a,N,,Turnerhaven,Micronesia,,,001-774-426-8309,,single,freelancer,Pension scheme manager,,,9,
Lisa Powell,,invalid,"{""monthly"": 11721}",a,,002,Shelbytown,India,True,Other,324-307-8845x874,newmandaniel@hotmail.com,,,Call centre manager,Excel,,4,Oneal-Reed
Claire Zamora,,"Mar 14, 2024",70195,b,0,001,Vincentville,Greece,,,596-977-7086,,,unemployed,Product manager,SQL,,8,
Karen Peterson,,invalid,50103,,Yes,003,Lisafurt,Tunisia,,,(148)614-7777x2905,,married,freelancer,Photographer,Python,PowerBI,1,
Katherine Hughes,,,"{""monthly"": 53809}",unknown,No,003,Port Sandra,Martinique,,Other,001-805-118-7818x115,,,freelancer,Games developer,SQL,Tableau,5,
Mr. Timothy Jones,25,,"{""monthly"": 137676}",,Y,,Tarahaven,Bahrain,False,,030.096.4964,,single,unemployed,"Accountant, chartered management",Excel,PowerBI,9,
Donna Garcia,,2023/11/05,144677,c,1,002,Joshuaview,Serbia,,M,(101)764-4477x91554,,,,"Education officer, environmental",,PowerBI,5,
Allen Vazquez,46,2023/11/20,"{""monthly"": 76771}",A,0,002,North Jamesmouth,Burundi,False,F,+1-613-994-5818x32356,wilsonmichelle@taylor-allen.info,,unemployed,"Scientist, water quality",SQL,PowerBI,4,
Jennifer Sanchez,,invalid,113665,,,,East Brad,Mali,False,,001-732-214-7143x779,corey32@yahoo.com,,,"Programmer, applications",,R,5,"Sullivan, Brown and Snyder"
James Glenn,,"Jan 15, 2024",66526,c,,003,Jenniferchester,Saint Pierre and Miquelon,True,F,001-512-000-5082x99195,,married,,Licensed conveyancer,,Tableau,1,
Crystal Harmon,,,"{""monthly"": 64722}",c,,002,East Cameron,Pitcairn Islands,,Other,+1-394-695-0004,,single,,Chief of Staff,,,7,
Jill Yoder,45,2025/01/23,"{""monthly"": 122563}",,yes,003,Kennethtown,Pitcairn Islands,,F,+1-508-039-8907,james55@davis.com,,employed,Housing manager/officer,Python,,4,
Thomas Vargas,,,"{""monthly"": 39958}",unknown,No,,Port Hailey,Aruba,,Other,919.251.9258x4402,,,freelancer,"Administrator, education",SQL,,8,Morales-Adams
Eric Kelley,,,"{""monthly"": 6776}",A,N,,New Anthony,Senegal,True,M,(127)773-4002x1085,,single,,"Engineer, chemical",,Tableau,3,
Audrey Wilson,56,2023/04/01,"{""monthly"": 134754}",B,N,001,Mcknightfort,Anguilla,True,,+1-231-748-0148x676,,,,Medical sales representative,,,2,Rios-Miles
Timothy Munoz,29,"Nov 22, 2022","{""monthly"": 117816}",b,0,001,Meganville,Saint Kitts and Nevis,False,Other,959.242.7526x92458,,married,unemployed,"Pilot, airline",Python,PowerBI,5,Scott Group
Edward Fletcher,,"Mar 10, 2023","{""monthly"": 20964}",,yes,,South Christopherport,Chile,,M,675.129.0032x721,reynoldsapril@mclean.info,single,,"Designer, fashion/clothing",Excel,PowerBI,5,Cardenas Inc
Curtis Meza,37,,"{""monthly"": 23189}",C,No,,Stephenport,Turkmenistan,,F,512-588-4034x7390,,married,freelancer,TEFL teacher,Excel,Tableau,9,Mueller LLC
Tony Hebert,54,invalid,51528,,no,abc,Codyville,Armenia,True,,401.811.8216,juannguyen@hotmail.com,single,freelancer,Ophthalmologist,Python,PowerBI,5,
Emma Vasquez,,,"{""monthly"": 31141}",,No,,Stonefort,Reunion,False,,001-559-139-3770x8811,,,,"Runner, broadcasting/film/video",,,1,
Gabriella Richards,53,"Jun 01, 2023","{""monthly"": 42062}",a,0,002,Danielleville,Serbia,,M,289.995.2498x6141,,single,,Gaffer,,PowerBI,8,
Charles Spence,,"Jul 08, 2023",144441,,1,,North Cameron,Norfolk Island,False,Other,001-185-782-8878x778,,married,,Trading standards officer,SQL,R,10,"Brandt, May and Walsh"
Adam Davis,,invalid,"{""monthly"": 11247}",,Yes,003,New Deborah,Congo,,,+1-916-669-0607x172,,,,Chief Operating Officer,Python,PowerBI,8,
Stefanie Odonnell,30,"Dec 20, 2023",147288,C,N,,North Jeremiah,Mayotte,True,,001-599-748-2296x61119,bhuynh@smith.info,single,freelancer,Estate manager/land agent,,Tableau,5,
Mrs. Megan Simmons,,invalid,142359,C,,003,Caseyland,Kenya,True,F,793-114-9693x4560,patrickreed@gmail.com,,unemployed,"Chemist, analytical",SQL,R,1,
Thomas Smith,,2024/09/16,"{""monthly"": 9087}",A,1,002,Robertstad,Senegal,True,Other,353-407-7503,sean99@hotmail.com,married,freelancer,Passenger transport manager,SQL,,3,"Morse, Benton and Sims"
Nicholas Thornton,43,2022/12/21,"{""monthly"": 69532}",b,1,,Willisville,Uzbekistan,,F,569-082-2011x7231,,,,Charity officer,Excel,,6,Hale-Baker
Richard Nelson,35,invalid,"{""monthly"": 7734}",unknown,yes,,Sandrahaven,Saint Pierre and Miquelon,,F,001-697-279-9734x5302,,married,employed,Commissioning editor,Excel,PowerBI,2,Leblanc-Riley
Casey Castro,22,,"{""monthly"": 72239}",unknown,Y,,Pereztown,Guernsey,,Other,001-165-630-6229x437,,,employed,Data processing manager,Excel,,3,
Marcia Miller,,2023/05/05,"{""monthly"": 14357}",,0,001,Jocelynton,Brunei Darussalam,True,F,(336)900-5192x4371,weberricardo@marshall.com,,unemployed,Land/geomatics surveyor,Excel,PowerBI,3,Anderson Ltd
Anna Baker DVM,,invalid,120873,A,,002,North Troytown,Vietnam,False,Other,221-550-2269x2534,gardnerjennifer@taylor.net,single,unemployed,Museum/gallery exhibitions officer,Python,R,2,"Perez, Murphy and Harris"
Nicole Clark,47,02-08-2022,"{""monthly"": 45133}",b,,001,Toddview,United States of America,False,F,2679321072,,married,freelancer,"Engineer, electrical",,PowerBI,7,
Kim Schmidt,,,"{""monthly"": 47230}",C,,003,Lake Jessicatown,Angola,True,M,9597294277,,single,,Games developer,,,0,
David Reynolds,64,"May 08, 2025","{""monthly"": 42614}",B,No,001,Jaymouth,Cape Verde,,M,001-884-863-6732x8650,,single,,Firefighter,,PowerBI,3,
Felicia Goodman,,,"{""monthly"": 129892}",unknown,Y,,Baileyshire,Comoros,,,626-559-6083x7098,,married,,"Engineer, maintenance (IT)",,R,5,
David Maxwell,,2024/08/01,"{""monthly"": 99407}",a,no,003,East William,Holy See (Vatican City State),False,,(880)464-2910,,married,freelancer,Forensic psychologist,Excel,,4,
Felicia Sandoval,,invalid,146950,a,1,002,West Craigstad,Monaco,,F,361-432-5246x8492,,,,Animal nutritionist,,,7,"Carpenter, Davis and Mcclain"
David Meyer,,"Jan 14, 2023","{""monthly"": 109564}",C,,002,Kramerville,South Africa,False,F,658.615.4185,,married,,Logistics and distribution manager,SQL,,5,Moore-Little
Ronald Taylor,,"Apr 14, 2024","{""monthly"": 60971}",unknown,no,abc,North April,French Polynesia,True,,837-871-7751,,,freelancer,Secretary/administrator,,,0,
Stephen Hartman,,,105739,,1,002,Castroton,Macedonia,,M,164.513.8406x2792,,married,,Site engineer,,Tableau,4,
Emma Kim,,2023/08/27,"{""monthly"": 56854}",C,1,003,Murrayburgh,Vietnam,,F,+1-675-082-6402x274,,married,,Immunologist,Python,,9,
Angela Ray,,24-07-2024,"{""monthly"": 22133}",B,yes,001,Robertsburgh,Costa Rica,True,Other,8716562766,salazarteresa@bennett.com,,freelancer,Insurance risk surveyor,SQL,Tableau,3,Sutton Inc
Kimberly Barry,,,122077,,N,,West Kimberly,Iraq,False,Other,+1-162-531-3099x3113,,single,,"Administrator, Civil Service",SQL,Tableau,2,Hicks LLC
Julie Evans,,,"{""monthly"": 149787}",,Y,,Scottmouth,Singapore,False,M,431.662.6352x43561,,married,,Plant breeder/geneticist,Excel,PowerBI,2,Barton Ltd
Bruce Fuller,,invalid,"{""monthly"": 10230}",c,0,,East Angelaville,Colombia,False,,001-821-286-9365x51534,geraldlutz@simon-brown.org,,,Gaffer,Python,R,1,"Jones, Murray and Webb"
Anthony Bennett,22,2023/10/04,"{""monthly"": 108184}",C,Yes,,New Thomas,Hong Kong,False,Other,(966)661-2490,,single,freelancer,Medical laboratory scientific officer,,,0,
Amanda Carter,,2023/11/09,"{""monthly"": 71247}",a,,003,Seanburgh,Swaziland,True,,5730949945,,married,employed,Music therapist,SQL,R,4,Suarez-Martin
Robert Petersen,,23-12-2023,"{""monthly"": 125084}",B,N,,East Anthonyborough,Bangladesh,True,F,001-245-660-6397x06986,,single,,Child psychotherapist,Excel,R,6,
David Harding,,invalid,"{""monthly"": 75853}",unknown,N,003,Charlesland,Samoa,,,(399)624-7526x17624,,,unemployed,"Nurse, mental health",Python,R,8,
Kathleen Baxter,,"Feb 05, 2024","{""monthly"": 122931}",B,N,,Jillianburgh,Botswana,True,M,001-861-256-8430x4334,edward43@yahoo.com,single,unemployed,Energy manager,Excel,Tableau,5,
Elizabeth Leonard,,2023/07/28,24768,A,yes,,Turnerhaven,Poland,,,+1-630-316-2611x33545,deannewman@richard.com,married,,Diagnostic radiographer,,R,10,
Dale Rose,57,05-05-2025,57303,B,no,001,Gregstad,Mauritania,True,M,001-021-193-4850x393,,married,unemployed,Sub,Excel,PowerBI,6,Medina-Bradley
Anita Knox,,2024/01/07,"{""monthly"": 56720}",,,,Georgeland,Gibraltar,False,,+1-005-136-4956x689,,single,,Sub,SQL,,0,
Carol Freeman,29,"Dec 28, 2022","{""monthly"": 147081}",a,Yes,,Smithshire,Faroe Islands,True,F,(450)789-4554,mwhite@brown.info,,unemployed,"Buyer, retail",SQL,,10,
Bryan Duncan,,invalid,"{""monthly"": 79816}",a,1,003,West Christine,Kazakhstan,,F,+1-887-822-4107x914,,single,freelancer,Lexicographer,Python,Tableau,1,
Karen Sandoval,,"Jul 28, 2022",20834,unknown,Yes,,Bridgesside,Canada,,M,210-597-4047,,single,freelancer,"Engineer, electrical",,R,10,
Mary Jones,61,,"{""monthly"": 88640}",,N,,Brandyshire,Mauritania,,Other,585-381-6328,,,,Copy,Python,,3,
Joshua Owens,55,06-01-2025,"{""monthly"": 112408}",,0,003,West Michael,Guam,,,+1-963-734-1413x03205,,,unemployed,Garment/textile technologist,SQL,,6,
Alicia Gonzalez,,invalid,44160,unknown,N,001,West Bradleyfort,Heard Island and McDonald Islands,,F,0946877613,timothy50@yahoo.com,married,unemployed,"Buyer, retail",Excel,PowerBI,6,Gardner and Sons
Shelley Le,,"Dec 11, 2022","{""monthly"": 135370}",unknown,no,003,Grosschester,Seychelles,,F,001-886-944-4408x020,samuel73@gmail.com,,,Dispensing optician,,,6,
Kayla Davis,,17-07-2022,"{""monthly"": 32790}",B,N,,Lake Susan,Turks and Caicos Islands,,,209-825-8123x1784,,married,unemployed,"Engineer, aeronautical",,,3,"Wright, Brown and Davis"
Cheryl Faulkner,49,"Mar 15, 2024","{""monthly"": 93756}",b,,abc,New Brittanyport,Yemen,True,,(315)429-0632x820,uevans@gmail.com,,freelancer,Chiropractor,Python,Tableau,5,
David Peterson,48,06-02-2025,"{""monthly"": 114314}",a,No,003,East Joshua,Bangladesh,False,Other,+1-800-866-3261x25559,,,freelancer,Data scientist,,R,9,Hammond-Hendricks
Steven Allen,62,2024/08/26,65011,a,No,abc,New Allen,Dominica,,M,308.010.4763x885,,single,,Fine artist,SQL,,5,
Cole Knox,,invalid,"{""monthly"": 74732}",B,0,abc,Melissafort,Norway,False,Other,001-270-192-2971x80233,,married,freelancer,"Librarian, public",Excel,,3,
Austin Russell,58,"Aug 31, 2022","{""monthly"": 131498}",,no,003,Port Holly,French Guiana,,,874-866-0136x7850,,married,unemployed,Higher education lecturer,,,1,Black-Collins
Megan Taylor,64,2023/07/05,"{""monthly"": 137154}",b,No,abc,West Jesse,Spain,,M,(114)127-9792,,,unemployed,Editorial assistant,SQL,R,0,
Gregory Farley,,invalid,"{""monthly"": 126881}",C,0,,Andersonhaven,Guatemala,,,+1-308-770-8055,dwoodward@gmail.com,,freelancer,Therapeutic radiographer,Excel,R,7,Yoder-Anderson
Chase Porter,,,"{""monthly"": 47703}",C,N,001,Schmidtbury,Bouvet Island (Bouvetoya),True,M,+1-005-826-2743x022,,,freelancer,Broadcast engineer,SQL,R,6,
Allison Holmes,,invalid,"{""monthly"": 108687}",C,N,,Erinberg,Namibia,True,Other,254.873.2344x68756,,single,,Firefighter,Excel,Tableau,7,
Kathryn Larson,22,2022/06/05,"{""monthly"": 47829}",a,Yes,003,Kington,Romania,,Other,+1-114-424-9807x18885,vwaters@baker-massey.com,,freelancer,Tax inspector,Excel,,6,
Sean Maldonado,,invalid,"{""monthly"": 108806}",C,,001,Port Deborah,Lao People's Democratic Republic,False,,627.858.3908,kylepotts@butler.com,single,freelancer,Charity officer,SQL,Tableau,0,
David Mathis,,20-01-2025,"{""monthly"": 64118}",,yes,001,Khanshire,Denmark,False,F,(247)609-9383,juan49@soto-smith.info,married,,Biomedical engineer,Python,R,6,
Timothy Martin,,02-12-2024,"{""monthly"": 80927}",,yes,,South Eddie,Benin,,,(357)404-7085,josephburns@price.net,single,unemployed,"Teacher, primary school",,PowerBI,3,
David George,,27-12-2024,"{""monthly"": 26135}",c,,002,Laurenmouth,Tanzania,,F,385.572.3440,thomasmark@gmail.com,single,,Archaeologist,Python,R,8,"Bradley, Chang and Gay"
Melanie King,,2022/09/12,72181,c,No,003,Wongtown,Congo,,,+1-753-979-9830,diazanthony@yahoo.com,,,Osteopath,Excel,,9,
Nicole Weber,,invalid,"{""monthly"": 34541}",A,1,001,Millertown,Seychelles,False,F,951-452-6451x9290,,,unemployed,Chartered management accountant,,R,5,Stephenson-Spencer
